IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1039
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1026
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1004
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",974
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",960
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1020.9999999999999
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1026
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1018.9999999999999
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1002.9999999999999
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1004
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1002
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",997
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",990
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",975
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",951
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",978
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1024
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1060
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1077
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1105
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1107
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1094
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1065
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1010.9999999999999
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",859
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",810
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",965
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",942
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",921
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",136,"Cayman Islands","KY","CYM",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",896
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1274
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2207
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1164
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1930
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2454
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2942
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3504
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10984
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8226
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7067
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6346
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7824
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9225
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11495
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",14289
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17285
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20170
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22488
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",24324
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",26048
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28086
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",30870
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36529
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",52702
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",55689
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",135864
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",220621
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",237807
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",181339
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",26042
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",65480.00000000001
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",59374
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",62679
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",152,"Chile","CL","CHL",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",58316
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-7590
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-48458
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-15147
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-30103
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-16023
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-33097
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-28251
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-23600
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-8186
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-22698
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-27878
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-28582
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-24387
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-33114
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-25949
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-41465
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-39303
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-49634
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-63313
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-46901
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-34220
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-46385
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-56070
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-64789
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-67522
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-41123
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",104373
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",431072
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",495524
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",396826
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",227130
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",199070
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",183180
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",154521
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",170,"Colombia","CO","COL",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",141643
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",188,"Costa Rica","CR","CRI",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7949
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",188,"Costa Rica","CR","CRI",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10757
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",188,"Costa Rica","CR","CRI",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13069
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",188,"Costa Rica","CR","CRI",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",14431
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",188,"Costa Rica","CR","CRI",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15587
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",188,"Costa Rica","CR","CRI",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16609
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",188,"Costa Rica","CR","CRI",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17393
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",188,"Costa Rica","CR","CRI",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16954
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",188,"Costa Rica","CR","CRI",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15556
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",188,"Costa Rica","CR","CRI",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13253
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",188,"Costa Rica","CR","CRI",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8826
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",188,"Costa Rica","CR","CRI",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7119
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",188,"Costa Rica","CR","CRI",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5812
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",188,"Costa Rica","CR","CRI",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5216
